	anger	contempt	disgust	fear	happiness	neutral	sadness	surprise
91786306	0.000119092045	0.000107877968	8.8784293e-07	4.254698e-06	0.00010821718	0.999066	0.000577913132	1.57740851e-05
91786303	0.07256075	0.0534062348	0.00344874943	2.4470155e-05	0.00102311245	0.8421671	0.0272014085	0.000168197192
cwp2003004407/PP	0.00746193063	0.00115812663	0.000440124	1.63431173e-06	3.742156e-05	0.948126853	0.0427706726	3.253045e-06
90706261	0.006388268	0.0117926272	0.00575993164	0.000544992334	0.0010814647	0.8198233	0.152524352	0.002085035
2004663928	0.000411315821	0.000407664484	4.15635768e-05	1.88746057e-07	4.08391934e-05	0.9982668	0.000824570539	7.02791431e-06
2004663929	0.004591133	0.000321498926	4.58958748e-05	1.13195574e-05	3.34783763e-05	0.9940899	0.0007840672	0.000122723271
2004663926	0.00114269939	0.00148317509	3.608282e-05	1.87719991e-06	2.64206665e-05	0.971402943	0.0258820243	2.47928565e-05
2004663927	5.4959095e-05	0.000300604239	5.65066955e-07	6.985252e-10	2.06509376e-05	0.999436	0.000186954043	2.65984625e-07
2004663924	0.002836394	0.00201855646	0.000101041558	1.20520981e-05	0.0122968927	0.981274962	0.00129221368	0.000167898834
2004663925	0.000324947381	0.0003086326	7.859454e-05	1.31884053e-06	2.03727232e-05	0.984393835	0.0148471426	2.51464971e-05
2004663922	0.00449988339	0.00259403349	0.0007240742	0.00537003856	0.00115684548	0.9461536	0.009523655	0.0299779028
2004663923	3.30204675e-05	0.000154842724	7.724421e-08	3.4426656e-10	5.45307121e-05	0.999755144	2.26797147e-06	9.187405e-08
2004663921	0.0192225035	0.00331155071	0.000761678442	0.00135870383	0.000223816678	0.957580447	0.0158424154	0.00169890968
90716369	0.0006080148	0.00216893316	2.606269e-05	5.90663262e-07	0.108962677	0.8880617	0.0001479292	2.4116971e-05
cwp2003002143/PP	0.0318233743	0.0265849382	0.00210015639	0.0004019607	0.0017563235	0.9236469	0.0116849132	0.002001426
2006680361	0.000122723432	0.00322415144	2.92711629e-05	1.93404435e-06	0.334196031	0.661847651	0.000172644781	0.0004055592
det1994023362/PP	0.0005621643	0.0143329278	0.00014847792	9.748118e-06	0.1430449	0.8409269	0.0003380539	0.0006368407
2006680363	0.0006405606	0.00372963026	2.18896166e-05	2.978352e-06	0.00265485235	0.9926388	0.000190811872	0.00012043125
2011645202	1.901478e-06	0.000375544536	4.018887e-05	4.13678841e-10	0.985810935	0.0137693565	4.66003883e-07	1.625527e-06
brh2003000981/PP	0.0009167829	0.000215758162	7.798278e-06	1.55598593e-06	3.54277722e-06	0.998525262	0.00029949	2.981766e-05
hec2009006118	9.537137e-05	0.0005551973	1.35298906e-05	2.4056348e-07	0.00544455973	0.993742764	0.00012674043	2.15720556e-05
hec2009006119	0.0005306307	0.00144208746	6.603198e-05	6.19664036e-08	3.1792647e-06	0.9963451	0.00160546647	7.43923874e-06
89712494	0.008440218	0.0064086644	0.001169694	0.0009166301	0.420024425	0.556086	0.00369745935	0.00325689674
hec2009006112	0.008935644	0.001858731	0.000182185438	3.795508e-07	0.00172767031	0.986780167	0.000431275083	8.392251e-05
hec2009006113	0.000409127882	0.00190479	8.426984e-05	7.27379643e-07	0.0614235252	0.9358706	0.000275195664	3.176623e-05
hec2009006110	9.959324e-05	0.002027526	0.00011942142	1.7763135e-08	0.3711455	0.6265778	2.08047641e-05	9.345766e-06
hec2009006111	0.00204662047	0.001973994	8.856185e-06	4.86221552e-08	4.75310344e-06	0.995853543	0.000109812281	2.348921e-06
hec2009006116	0.003205926	0.0138910357	0.0009294795	1.39467929e-05	0.00440469	0.9719051	0.005380982	0.0002688075
hec2008009507	6.45665841e-06	0.000742160366	5.847319e-06	3.78731535e-09	0.0160665624	0.983161151	1.47419378e-05	3.10330256e-06
hec2009006114	0.00227044639	0.0005222739	0.000105203762	6.84011047e-06	0.0007211236	0.9884837	0.007869613	2.07849534e-05
hec2009006115	0.000548504	0.008416067	0.000362893217	1.4913104e-06	0.348863423	0.6415803	0.000192682986	3.463998e-05
2003675599	0.0006943053	0.000158515948	5.95188139e-05	0.00122923043	0.0195669234	0.9589151	0.005015377	0.0143610006
2003675598	0.000250886951	0.002907162	4.939899e-05	4.93079369e-06	0.0197233167	0.9761265	0.000482071278	0.0004557348
brh2003003726/PP	0.00314759882	0.00181574817	4.3216296e-05	4.30899563e-05	4.81922325e-05	0.9930895	0.00115143764	0.0006612062
2003675592	0.011665266	0.00140376692	5.448521e-05	2.96246617e-06	0.000402440724	0.9861238	7.783328e-05	0.000269419164
2003675596	0.0132257305	0.0139252888	0.000410752924	7.21089737e-06	0.00583007839	0.9656562	0.0007128785	0.000231826547
2003675595	0.001883349	0.009228834	0.000245355361	3.15618527e-05	0.0169492364	0.970039845	0.0006842891	0.000937514531
2003675594	0.00186934532	0.000241376038	3.837839e-05	2.90967837e-05	0.0005132132	0.9916309	0.0055224793	0.0001551844
hec2009008420	3.9084167e-08	4.046618e-06	2.83165e-07	3.1111988e-11	0.9997255	0.000270057179	7.309795e-09	5.45306769e-08
hec2009008422	0.00168157392	0.0184981171	0.000681451	0.000357719226	0.416162223	0.5546869	0.006105811	0.00182619307
hec2009008423	5.3694097e-05	0.00747733656	6.19357e-05	1.55633427e-06	0.781685054	0.209411219	6.70890149e-05	0.0012421197
hec2009008424	0.06710396	0.0111301644	0.00301446882	0.000130355445	0.000222978386	0.9082019	0.00563953537	0.00455664564
cwp2003000358/PP	0.0296749361	0.00392675074	0.008778891	0.0007513134	0.01419433	0.9196282	0.017502252	0.00554331252
hec2009008427	5.23158342e-05	0.000415802875	1.8637711e-05	1.14181466e-06	0.000646896253	0.9978747	0.000470509927	0.0005200278
hec2009008428	1.28439651e-05	0.0002211165	1.49040916e-05	4.13877785e-07	0.000115780051	0.9987131	0.0007546683	0.0001672255
2003668360	2.14242732e-06	1.81326814e-05	2.9783032e-06	4.873531e-08	0.997771442	0.00219723536	1.34970253e-06	6.66947e-06
brh2003003901/PP	0.00328806462	0.00244867033	0.000222024071	5.6719382e-05	3.701813e-05	0.9792272	0.0143180788	0.0004022254
2012645217	0.0368634239	0.00333160814	0.00140382966	0.000225283118	0.0005513479	0.92177546	0.03508962	0.0007594052
brh2003004125/PP	4.0607e-06	0.000142925	2.05605e-06	4.83310032e-07	0.000322581967	0.9989637	0.0004916987	7.245366e-05
2004663219	0.0001774262	0.000198946451	7.498078e-06	0.000310860371	0.00471239164	0.9760383	0.000197535337	0.0183570385
2004663215	0.0674252	0.01334233	0.0117530925	4.11463079e-05	2.903548e-05	0.8542806	0.0524788573	0.000649764435
brh2003003724/PP	0.006551573	0.0106083825	9.005321e-05	3.65907144e-05	5.44299974e-06	0.980332255	0.002225021	0.000150695734
2004663211	0.00659578433	0.00194027438	0.0014095013	0.000386940315	0.002579217	0.9594523	0.02572772	0.00190829777
2004663213	0.00354661327	0.00457301224	0.001149637	3.64663574e-05	6.106547e-05	0.9092527	0.08122728	0.000153245317
brh2003004874/PP	0.10377644	0.007729339	0.0007124985	7.657804e-06	8.308307e-08	0.8740807	0.0136387032	5.45613366e-05
hec2009007645	2.86969389e-05	0.00143062847	7.78045035e-07	1.70046839e-08	0.0112192249	0.9872749	4.31645e-05	2.59261537e-06
hec2009007647	0.0007605022	0.002918619	1.72451928e-05	1.65650476e-07	0.005269345	0.990936	8.54610043e-05	1.26553905e-05
hec2009007646	0.000432832079	0.005309073	0.00014369686	7.01089249e-08	0.000192435138	0.9927076	0.00120761234	6.6491466e-06
hec2009007641	0.03280773	0.009922711	0.008365544	0.00311188842	0.00498872437	0.7732925	0.16640164	0.00110930821
hec2009007640	0.00303676329	0.008502206	0.00139549631	1.25170827e-05	0.0058625536	0.9750021	0.00588196376	0.000306362228
hec2009007643	0.003197511	0.0156287961	0.0006502212	9.529399e-06	0.0365941338	0.93235296	0.01150411	6.273314e-05
cwp2003004380/PP	0.00331254327	0.0003859009	5.84252375e-05	3.23573545e-06	1.15133926e-05	0.992676139	0.00353354262	1.87230453e-05
hec2009007649	0.000180218645	0.00514278468	6.205033e-05	1.61176229e-06	0.03545183	0.958507955	0.000577442639	7.6086726e-05
hec2009007648	0.0108132735	0.01917652	0.000398722361	1.45303047e-05	0.001423317	0.9645807	0.00338536687	0.000207572564
brh2003003113/PP	0.00122610456	0.0009899363	9.0484e-05	3.900132e-05	7.94666848e-05	0.994483531	0.00259053428	0.000500960043
cwp2003002831/PP	0.00324662868	0.00114948687	0.00110438652	0.000326613575	0.0002713626	0.9621049	0.0297761951	0.00202040444
brh2003003089/PP	0.003160468	0.0009924503	0.0012591246	0.000120166165	0.000470558851	0.8653124	0.128440574	0.000244252646
brh2003001769/PP	0.00572004169	0.001471336	0.000270375924	2.56545576e-07	2.29250361e-07	0.986053467	0.006479802	4.51307551e-06
97511645	0.340726316	0.006866241	0.000462172058	1.82909935e-05	2.607814e-05	0.647807	0.00387244369	0.000221423325
94509116	0.00158441579	0.0009382735	7.213582e-05	5.710991e-07	0.0007651716	0.996115446	0.000515115	8.875409e-06
2006679189	0.0062103644	0.00228537573	0.00147288246	0.0005751193	0.000450982538	0.93755734	0.0495737977	0.00187412056
hec2009007398	0.000652385	0.00196667574	0.000621110667	0.003411889	0.000235182029	0.9085885	0.0598002	0.0247240122
2013646321	0.0004243962	0.002494108	2.58026557e-05	8.815339e-06	0.0107962852	0.983068347	0.00314645586	3.58090256e-05
brh2003004872/PP	0.000456666574	0.000101212914	9.200204e-06	2.62351987e-05	0.000698217948	0.9977803	0.0008116342	0.000116496012
2015650875	4.591633e-05	0.0006406706	4.93859443e-06	3.03178e-07	0.003771903	0.9953291	0.00016052807	4.66298043e-05
thc1995005996/PP	0.001407385	0.04508503	0.00282227085	0.000142807447	0.0435465239	0.8143375	0.0919093639	0.0007491379
2015650879	5.58101419e-05	0.000517358247	8.282757e-06	2.0280946e-05	0.005407577	0.990319967	0.002323061	0.00134765788
2009630226	0.000152215813	0.00198648521	1.15542152e-05	3.25286635e-07	0.011132556	0.9866276	6.06946851e-05	2.85624519e-05
2009630222	0.00622295868	0.00138323521	0.000131715278	0.00190936879	9.117997e-05	0.9784741	0.004526785	0.0072606816
2009630223	0.0186088253	0.00341404253	0.00108508347	0.000270097575	0.00124349911	0.9569397	0.0167662632	0.00167248782
2006677697	0.000446801569	0.000743626442	6.758393e-05	4.97569054e-05	0.6355763	0.3541667	0.000431526278	0.008517694
2006677698	0.00064172	0.00127428374	5.80832e-06	1.73443357e-06	2.49729019e-05	0.9932707	0.004777072	3.741146e-06
cwp2003002263/PP	0.0025100545	0.000669336	0.0002290033	6.87738138e-05	0.0144763878	0.978178144	0.00349453674	0.000373757939
brh2003002570/PP	0.00106616167	0.004649002	0.00011067983	7.378757e-06	0.00164128991	0.990656555	0.001720628	0.00014832223
owi2001033687/PP	0.0012457571	0.005219017	0.00206275145	0.000551773235	5.783711e-05	0.859429836	0.130944267	0.0004887834
2004672615	0.007040993	0.00437970553	0.00492573855	4.280594e-06	0.000226060118	0.955579	0.0278147031	2.95240734e-05
2012647211	0.0058496804	0.00513358973	0.00114683819	0.000325188244	0.00338831963	0.9690684	0.013404144	0.00168384216
det1994023217/PP	0.00357491174	0.00119000929	6.333371e-06	9.537371e-07	5.46800547e-05	0.9949896	0.000161067743	2.24413343e-05
brh2003001356/PP	0.000149258951	0.0005250048	2.50293142e-05	1.58808289e-05	0.0005349779	0.9977404	0.0005989354	0.000410539447
cwp2003003754/PP	0.0138776656	0.00244630151	0.0008638976	0.000115511626	6.867819e-05	0.948380351	0.03399291	0.000254682265
brh2003002339/PP	0.0204599034	0.0002986666	3.87553555e-05	3.84664844e-07	2.38933717e-06	0.9762368	0.00295815617	4.91392939e-06
brh2003004797/PP	0.00176495966	0.00176944607	6.675839e-05	4.93980542e-06	3.87010332e-05	0.9933899	0.002933292	3.19733444e-05
cwp2003002265/PP	0.008659003	0.05682481	0.0157914981	0.00170631462	0.0373226739	0.833610654	0.0431528464	0.00293221115
brh2003002239/PP	0.1700253	0.00585495448	0.00148497242	0.00209445041	9.908846e-06	0.8110115	0.00327426475	0.00624463847
det1994010353/PP	0.008354846	0.000448537641	0.0005836949	0.000639322156	0.0006392795	0.9808673	0.004824916	0.003642083
brh2003000356/PP	3.50049741e-05	0.000172188491	5.821243e-07	1.40960292e-08	0.0007876995	0.998975158	2.2112592e-05	7.219814e-06
brh2003002694/PP	0.0137116387	0.000484527147	0.000199989488	0.00018302603	2.56050839e-06	0.9782432	0.00681940373	0.000355653174
thc1995002598/PP	0.001656144	0.000179362672	7.974777e-05	2.414209e-05	0.006729521	0.990343153	0.0008090545	0.000178866278
92519592	0.008218575	0.00513154	0.000647769659	7.109742e-05	0.0159381572	0.9656653	0.004149248	0.000178347618
97505113	0.0002669617	0.0003349836	2.00387076e-05	6.098765e-07	4.67039426e-05	0.9990064	0.000308824528	1.54685076e-05
brh2003001358/PP	0.019887045	0.0403971858	0.00189494144	0.0001002531	0.002752232	0.9167687	0.0176933873	0.0005062117
2003666384	0.000416827563	0.0106816748	8.092478e-05	8.10915651e-07	0.0288971271	0.958531559	0.001369073	2.1987431e-05
hec2009006930	0.00219288818	0.00351706822	0.000243285278	4.448285e-05	0.00114320428	0.983481944	0.009299385	7.776354e-05
hec2009006931	0.0002581801	0.000232298829	1.39097847e-06	6.10069e-08	0.000299103674	0.999181151	2.54801471e-05	2.31113313e-06
hec2009006932	0.000315327	0.000165497	1.24224116e-05	2.37833183e-06	2.857088e-05	0.9990056	0.000421251345	4.89394843e-05
hec2009006933	1.580039e-05	0.00199660822	3.16192882e-06	6.982277e-09	0.009486593	0.9883716	0.0001244035	1.82660847e-06
hec2009006934	0.0007223184	0.00279642758	2.5371568e-05	7.06858145e-06	4.570433e-05	0.9953722	0.0008585502	0.000172356769
hec2009006935	8.086187e-05	0.00274859322	9.428855e-06	7.795463e-09	0.00301501621	0.9940265	0.000115897572	3.73503417e-06
hec2009006936	0.003928661	0.00184626039	0.000168258441	0.0004512717	0.008014881	0.9792459	0.000662885664	0.005681906
hec2009006937	0.06871844	0.0221319851	0.00341654872	0.000100657453	8.85671543e-05	0.8742045	0.03095047	0.000388811633
hec2009008165	0.0008110178	0.00140845962	4.16339644e-05	1.30283311e-07	4.79114169e-06	0.995320141	0.00240438082	9.41807e-06
hec2009008164	3.627246e-05	0.00193585816	7.789661e-06	1.25509105e-08	0.07436649	0.9236388	1.17261852e-05	3.05205231e-06
hec2009008167	3.47608075e-05	0.0214653537	3.22612068e-05	7.12974355e-08	0.0440846421	0.9341209	0.00024890108	1.3095585e-05
hec2009008166	0.000215315173	0.00181826879	5.48269054e-05	5.59719069e-07	0.005050241	0.992625237	0.000191224957	4.43536264e-05
hec2009008161	0.000381913938	0.0007644447	0.000284084032	0.000121142737	0.06920127	0.917013168	0.0112827355	0.0009512235
hec2009008160	8.567532e-05	0.001954873	0.000108515072	4.08359847e-05	0.00128582551	0.93372494	0.06265078	0.000148539664
hec2009008163	0.004887552	0.0137951467	0.04215948	7.526376e-05	0.6467225	0.286640972	0.005005738	0.0007133227
hec2009008162	4.18909658e-05	0.00189446344	1.74248146e-06	4.277534e-08	0.000544562645	0.9974818	3.06341753e-05	4.83682561e-06
hec2008009310	0.000283458066	0.00567463	0.0001723719	2.385535e-05	0.470255882	0.520435452	0.00082262035	0.002331708
hec2009008169	5.26734148e-05	0.000637148158	6.6672294e-07	1.72279435e-08	0.00228965841	0.997008741	8.101167e-06	3.0207193e-06
hec2009008168	0.003117591	0.017826451	0.000189630038	5.07476761e-06	0.03600125	0.9418064	0.0008418591	0.000211795486
2014645464	0.0160702057	0.01008833	0.000177460737	0.00218551746	2.70235159e-05	0.9513123	0.008659748	0.0114794374
2014645462	0.000616296253	0.000383283565	2.342589e-05	2.65117669e-05	1.30225644e-05	0.9959124	0.002879162	0.000145954124
2014645463	0.005998034	0.000361597	4.762075e-05	2.08403344e-06	2.34390154e-06	0.9925245	0.0010200718	4.37323579e-05
cwp2003003631/PP	0.124658294	0.0004738119	0.005185874	0.000312696036	4.75091256e-05	0.833591759	0.00341933453	0.0323107056
98507501	0.002958625	0.00691921636	0.00292077241	2.15660821e-05	0.005430831	0.9788809	0.002242828	0.000625277054
92509406	0.0307036284	0.008588766	0.00134952634	0.00217093	0.0006910227	0.9377215	0.0141620608	0.00461258367
cwp2003003373/PP	7.63727e-05	2.080694e-05	2.43172167e-07	2.81178849e-08	1.09702137e-06	0.9997043	0.000196280263	8.74254738e-07
2015648736	0.007401758	2.82713172e-05	0.00770909851	1.42221925e-05	0.9847054	7.31486143e-05	2.68183576e-05	4.12889021e-05
2015648734	4.936876e-08	1.43127324e-11	1.52913948e-08	1.28977232e-10	0.99999994	1.19822186e-09	3.110215e-10	1.26251809e-08
2015648735	0.00137278927	0.002446454	0.000482182135	4.44308462e-05	0.8841255	0.109892711	0.0014372858	0.000198652182
2015648732	0.000304614019	3.98055e-06	0.000166263024	4.102647e-06	0.9992574	0.000215243257	1.581854e-05	3.25701549e-05
2015648733	1.93518e-06	4.24942345e-06	1.24960343e-06	4.67227778e-07	0.9992273	0.0007431368	1.854186e-05	3.10479641e-06
2015648731	0.0017802323	0.002113945	0.00962618552	0.000795300934	0.524738252	0.428286463	0.000387441658	0.0322721526
brh2003002572/PP	0.0005873331	0.00269292458	6.288855e-05	2.61035188e-06	0.00079101423	0.9942584	0.00157832808	2.65070175e-05
brh2003000262/PP	0.07376373	0.0150448075	0.00121869741	6.16820253e-05	0.000280149921	0.886294544	0.0228534434	0.0004829223
2015648738	8.992703e-08	1.09858627e-06	1.30009681e-07	5.411857e-10	0.9999911	7.44169529e-06	2.44216665e-08	7.919581e-08
2015648739	5.23165036e-05	0.000714591355	0.00010002168	2.19460471e-05	0.771707952	0.224090949	0.00289432425	0.000417899282
brh2003004164/PP	0.0002979616	0.000191947809	1.13120745e-06	1.671821e-08	2.04746948e-06	0.999477148	2.85642527e-05	1.20915377e-06
brh2003004618/PP	0.120635107	0.00180058368	0.002465405	0.000145461177	1.39039757e-05	0.8687061	0.0041002105	0.00213319878
cwp2003001165/PP	0.0042916867	0.00172236585	0.002503844	1.44370361e-07	0.0005980274	0.9905503	0.000303257519	3.03890829e-05
96502191	0.001329551	0.000281843473	2.757689e-06	4.42952078e-05	0.000364626118	0.9970274	0.000883466739	6.60843143e-05
brh2003000679/PP	0.0129928235	0.00213555666	0.000983411	3.38247337e-05	0.000471059844	0.9808948	0.00210640556	0.000382130558
96502198	0.000122208381	0.0163745135	0.00147597212	7.925038e-06	0.8158617	0.1615065	0.00452253455	0.000128616244
2010649189	0.00055052567	0.00122955441	7.953798e-05	5.049e-07	0.0002575753	0.997594655	0.000264275615	2.33491137e-05
2010649188	0.0136833191	0.0296648853	0.00179595838	6.71344469e-06	0.0026164155	0.937306941	0.0148407836	8.49760763e-05
2010649183	1.35227438e-05	1.97689169e-05	1.830676e-07	9.877673e-09	6.53832e-07	0.999944866	1.96838082e-05	1.29735713e-06
2010649182	0.007419457	0.00470594037	0.0010373072	3.74044316e-06	0.000125869643	0.9706855	0.0160024632	1.972099e-05
2010649181	0.000221914233	0.0167383663	3.33110947e-05	1.65792085e-06	0.00145095109	0.980818033	0.000606532	0.00012923716
2010649180	0.000156007678	0.000845119939	9.347856e-06	8.60612658e-07	0.00024606075	0.9984093	7.81740455e-05	0.0002551614
2010649187	0.1574131	0.0902057961	0.00161628693	3.845001e-06	0.000248792581	0.746965945	0.00347381341	7.23969642e-05
2010649186	0.000275903672	0.000244843046	4.01256375e-06	3.996522e-07	4.34497e-05	0.9990912	0.0003341964	6.011062e-06
2010649185	0.115325585	0.005652123	0.00362503924	3.26771965e-06	1.775745e-05	0.8728521	0.0023889225	0.000135212264
2010649184	0.000213202889	0.0009670213	2.68763579e-05	1.191088e-08	1.53950441e-05	0.997888744	0.0008871618	1.61377989e-06
cwp2003001768/PP	0.09129365	0.00395328272	0.00638305256	0.000331607123	3.98118136e-05	0.8748178	0.01915969	0.004021121
2005692523	0.008246839	0.00100425	0.000460535724	7.152132e-06	0.000142665129	0.951581836	0.03848603	7.066924e-05
2005692521	0.00104300713	0.00163909455	8.984902e-05	0.000103095554	5.43715942e-05	0.9852996	0.0107197408	0.00105123769
2005692520	0.000195467626	0.0007949781	4.90960065e-06	3.325303e-07	7.940104e-06	0.9985701	0.000396325282	2.99513576e-05
brh2003003997/PP	0.008642753	0.02172848	0.00108285842	0.000149638741	0.000479394075	0.892862558	0.07420584	0.0008484584
hec2009002138	2.64938571e-05	0.00186745473	7.617318e-06	4.076949e-08	0.0362052	0.961846	3.76741846e-05	9.511329e-06
hec2009002139	2.68277972e-06	0.0009625223	1.2309772e-06	1.35741786e-07	0.000392572023	0.9984639	0.000158436247	1.85147637e-05
hec2009002134	0.05495296	0.00271579484	0.0007565622	0.000787845929	4.1281e-05	0.9140599	0.02560175	0.00108390721
hec2009002135	0.00712905126	0.00245843921	0.000602224	2.57556949e-05	0.000369374262	0.9745494	0.0147444755	0.000121257792
hec2009002136	0.00376335671	0.0009776846	0.000374997	1.632339e-08	4.303476e-06	0.9942594	0.000613731565	6.484479e-06
det1994010766/PP	7.59592467e-06	1.47173967e-06	2.88098487e-08	1.05045419e-05	0.000162593991	0.999371052	6.22050675e-06	0.000440506032
hec2009002130	0.0985485539	0.08571442	0.017071262	0.000235608342	0.009326052	0.7839226	0.00294173183	0.00223974721
hec2009002131	0.0498234667	0.0161730126	0.004982748	0.000144608988	0.00204747985	0.9159041	0.0102798985	0.0006446553
hec2009002132	0.005991285	0.0230541285	0.005536247	0.0005257436	0.0073678745	0.712891757	0.243822083	0.0008109057
hec2009002133	0.0028982244	0.0179024786	0.004591974	0.000185806537	0.000483441574	0.5457876	0.427867681	0.000282846537
2015647150	0.0010517569	0.00127369934	3.41029477e-06	2.894267e-07	5.52589745e-06	0.9976119	4.38544339e-05	9.578411e-06
hec2009005713	0.127869949	0.037506856	0.0164974537	0.000106348794	0.00262871245	0.8064761	0.008510209	0.0004043652
2015647154	0.000131146851	9.11492752e-05	2.0691823e-06	3.48408626e-08	5.09093079e-05	0.99970907	6.994335e-06	8.607594e-06
2001696426	0.009552259	0.07085492	0.00431490829	0.001619874	0.00274462742	0.734158039	0.176391929	0.000363469037
99615278	0.00120982423	0.000887454138	0.000197891291	1.54799836e-05	0.004303721	0.978012562	0.0153272022	4.58770046e-05
99615276	0.000184298537	0.00100383535	2.093883e-05	2.556713e-07	0.00296128914	0.991719	0.00410548924	4.88863225e-06
99615271	0.003981726	7.16560244e-05	4.825535e-05	4.04331968e-06	0.000182644624	0.9953561	0.000325806759	2.98124469e-05
brh2003001747/PP	0.0191208161	0.01856894	0.00704848533	5.165272e-05	0.00172930828	0.9444977	0.008549442	0.000433659181
brh2003002166/PP	0.046800036	0.0613720454	0.00140152546	0.00156562	0.000256682542	0.8757864	0.008118941	0.004698708
cwp2003001271/PP	0.0354863927	0.009121338	0.0251737274	0.007411989	0.03307147	0.820343256	0.0485869274	0.02080489
93513150	0.373389661	0.0204059985	0.00375665561	0.0001255847	1.71265656e-05	0.5931529	0.006641565	0.00251055649
det1994023215/PP	0.00191659	0.00257639866	9.810025e-05	0.000111292189	0.0114778029	0.981260836	0.00196846924	0.0005904861
brh2003004892/PP	0.00179418083	0.00181359611	5.769266e-05	1.86253274e-05	0.009465987	0.9864655	0.000223337425	0.000161045042
brh2003001741/PP	3.161987e-05	0.0003428773	1.56397721e-06	8.289874e-10	2.091867e-06	0.9994623	0.0001594935	6.758859e-08
cwp2003004409/PP	0.0313828625	0.00121873745	0.007571258	3.07002738e-05	2.862066e-05	0.9460879	0.0134144323	0.000265466981
brh2003003142/PP	0.000123415331	0.00126447948	5.628294e-05	8.155058e-06	0.000769307255	0.9943967	0.00301251421	0.000369147223
hec2009002847	0.243726656	0.00555977365	0.0141891222	0.0008402885	0.00184801163	0.722837567	0.006514264	0.0044843154
brh2003004166/PP	0.000240273512	0.000282035064	9.094428e-05	5.0341564e-06	0.771544933	0.227332532	0.000388967572	0.000115260525
brh2003003478/PP	0.00111045339	0.00153402973	0.00025324733	6.06371032e-07	0.0512196645	0.945689261	7.437119e-05	0.000118340642
hec2009006258	0.0159868468	0.013476315	0.005348497	0.0016411125	0.176439166	0.735009	0.0441829637	0.007916109
hec2009006255	0.000560560264	0.0007331472	0.000322455744	7.17795956e-06	0.000129770764	0.9898017	0.008322067	0.000123123245
hec2009006254	7.422334e-05	0.000664748	1.33083427e-06	1.35634181e-07	2.66382813e-06	0.9990968	0.000105945728	5.41659938e-05
hec2009006257	0.000223517316	0.0012272438	0.000100176134	8.885534e-08	0.4977159	0.5006331	9.426342e-05	5.6820636e-06
hec2009006251	0.000803293253	0.00112323137	1.176693e-05	2.142822e-07	0.000413460482	0.9975923	2.11125716e-05	3.46273046e-05
brh2003001376/PP	0.0630881339	0.00175642851	0.00517856935	0.000367670582	9.463133e-05	0.910546064	0.00222104532	0.0167474877
hec2009006252	4.988039e-05	3.694162e-05	1.67464975e-06	3.935797e-06	0.000163087054	0.9993415	0.0001055229	0.000297492457
brh2003003706/PP	0.00144776469	0.00303221634	0.000302423257	0.000353819574	0.000455082569	0.9839778	0.007521129	0.00290974812
hec2009007072	0.000170242463	0.03847414	5.249408e-05	1.03087878e-07	0.111297928	0.8497999	0.000155307309	4.99373818e-05
2015650469	0.0033007022	0.00379834231	0.00037038856	0.0006287317	0.000653458352	0.975132763	0.0125453835	0.00357020367
2015650468	0.000478383881	0.00482764654	6.03774679e-05	8.049001e-06	0.00161530811	0.987396	0.00543520367	0.000179050752
2015650463	0.001614193	0.05507136	0.00333760236	2.518833e-05	0.00301437243	0.9339298	0.000965846	0.002041625
2015650462	0.00155632186	0.00147083122	7.556673e-05	8.23996452e-05	0.001111214	0.9936035	0.000396524032	0.00170359912
2015650460	0.000164987548	0.0204018839	4.64838267e-05	9.903488e-07	0.225676179	0.7534716	0.000160714379	7.71373452e-05
cwp2003003256/PP	0.0007002649	1.992156e-05	7.12634755e-06	7.241098e-06	7.03303976e-06	0.998061657	0.00110128056	9.549672e-05
2015650466	0.0399579071	0.00634213258	0.004047125	0.000424891128	7.870012e-06	0.874747038	0.0731916055	0.00128143735
2015650465	3.673073e-05	0.0484111272	2.127925e-05	5.50720536e-08	0.290992171	0.660467565	6.131303e-05	9.762626e-06
2015650464	0.0029977595	0.005999165	0.00111948035	0.00028022367	0.0154442983	0.963547468	0.00641135965	0.004200252
brh2003003476/PP	0.00619338034	0.0007618609	0.000447938161	0.000441671145	0.00282565085	0.982867956	0.00329804956	0.00316349254
npc2007016657	0.009598294	0.008105609	0.00334354769	0.00233768765	0.0120346313	0.930233	0.0198315736	0.0145156356
96523417	1.816923e-05	0.000205137345	4.59195377e-07	2.80804251e-08	0.002315467	0.9971545	0.000303724926	2.5353e-06
det1994023147/PP	0.0008273517	0.00528871967	0.000201702482	9.80319e-06	0.139428064	0.851501167	0.002142956	0.0006002299
cwp2003003706/PP	0.0354749225	0.0005144493	0.000254047482	8.367372e-06	1.86535162e-05	0.9626256	0.0009025561	0.000201403236
2003691127	0.00349196582	0.00286347442	0.00019512	4.692545e-05	0.0063648	0.9841951	0.00170042051	0.00114218984
98516986	0.0227308255	0.0005500013	0.00085693	0.002387113	0.0260435529	0.7312511	0.00213488378	0.214045554
96523419	0.000233619459	0.000454980531	4.281306e-06	9.760822e-08	0.00137418834	0.9976523	0.0002701595	1.03908469e-05
brh2003002490/PP	0.0543711558	0.00117553852	0.00159557781	0.000424645637	0.000671600341	0.921803	0.0193335135	0.000624970766
det1994022300/PP	0.0065923864	0.0129990987	0.004397037	0.0278464258	0.000607894734	0.8194685	0.061069902	0.06701878
